-12,11,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-11,11,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-10,11,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-15,12,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-14,12,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-13,12,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-12,12,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-11,12,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-10,12,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-15,13,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-14,13,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-13,13,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-12,13,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-11,13,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-10,13,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-15,14,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-14,14,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-13,11,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-14,11,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-15,11,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-10,10,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-11,10,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-12,10,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-13,10,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-13,14,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-12,14,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-15,9,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-14,9,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-13,9,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-12,9,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-11,14,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-10,14,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-11,9,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-10,9,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-15,10,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-14,10,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-9,11,p11dRZiE/lSCjIn0envDh6JgsHc=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-8,9,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-7,9,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-6,9,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-5,13,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-5,9,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-4,9,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-3,9,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-4,13,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-6,13,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-2,9,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-7,13,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-8,13,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-1,9,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-8,10,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-3,13,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-2,13,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-7,10,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-16,12,esb9zr+AaK+g+T/RbtN3d6P98qg=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-16,13,esb9zr+AaK+g+T/RbtN3d6P98qg=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-16,14,esb9zr+AaK+g+T/RbtN3d6P98qg=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-16,9,esb9zr+AaK+g+T/RbtN3d6P98qg=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-16,10,esb9zr+AaK+g+T/RbtN3d6P98qg=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-16,11,esb9zr+AaK+g+T/RbtN3d6P98qg=,BacEIbZ9/kGA6wHbmT8lfrHIaFg=
-1,12,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
-2,12,p11dRZiE/lSCjIn0envDh6JgsHc=,H33k7Az3dWCMUrz9M8kQCngeOPY=
