4,11,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
5,11,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
6,11,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
1,12,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
2,12,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
3,12,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
4,12,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
5,12,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
6,12,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
1,13,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
2,13,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
3,13,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
4,13,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
5,13,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
6,13,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
1,14,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
2,14,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
3,14,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
7,11,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
7,12,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
7,13,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,SZ5jOLTzfTmrcZY8Tap208cQh/0=
12,11,2vd5SbcWgrUCfL7a17xa8x88VqQ=,cwJKYmF2rBqWjZxBy0zvJMwFivk=
13,11,2vd5SbcWgrUCfL7a17xa8x88VqQ=,cwJKYmF2rBqWjZxBy0zvJMwFivk=
11,13,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,cwJKYmF2rBqWjZxBy0zvJMwFivk=
11,10,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,cwJKYmF2rBqWjZxBy0zvJMwFivk=
14,11,2vd5SbcWgrUCfL7a17xa8x88VqQ=,cwJKYmF2rBqWjZxBy0zvJMwFivk=
12,13,2vd5SbcWgrUCfL7a17xa8x88VqQ=,cwJKYmF2rBqWjZxBy0zvJMwFivk=
13,13,2vd5SbcWgrUCfL7a17xa8x88VqQ=,cwJKYmF2rBqWjZxBy0zvJMwFivk=
14,13,2vd5SbcWgrUCfL7a17xa8x88VqQ=,cwJKYmF2rBqWjZxBy0zvJMwFivk=
8,14,pWHOZl0chusZ0K3D0Omv5/OJ7XY=,cwJKYmF2rBqWjZxBy0zvJMwFivk=
9,14,2vd5SbcWgrUCfL7a17xa8x88VqQ=,cwJKYmF2rBqWjZxBy0zvJMwFivk=
