2,-5,HOS9a51jCtzMq53eGDEIfXIS5pA=,Iea8QUm/mZa/tlhxx4Pav/jmkD0=
2,-2,HOS9a51jCtzMq53eGDEIfXIS5pA=,Wp2LLga0oeJxXMteG0IKa7t1Flo=
2,-1,HOS9a51jCtzMq53eGDEIfXIS5pA=,N254klJslvcwlH6fny127ffQYBY=
2,-4,HOS9a51jCtzMq53eGDEIfXIS5pA=,bt+mhn9GFc/nICiT/btcwZq4XPw=
2,-3,HOS9a51jCtzMq53eGDEIfXIS5pA=,jVRcjI6BoksfVDxqcLjfB+YNPwY=
1,-5,HOS9a51jCtzMq53eGDEIfXIS5pA=,3c6joaex5E1j9y47SrRnOYWuUJY=
1,-3,HOS9a51jCtzMq53eGDEIfXIS5pA=,sh9NkE6KGxjLUmQXNj632QD+U5s=
7,-1,nvsCsMu1h48PLIr0YNsBsoBJC8Q=,TrML61E7MIYFIaYl0r/YTcNO+uY=
1,-4,HOS9a51jCtzMq53eGDEIfXIS5pA=,KpWwwG2inXZGd2cSGtpRfzwkGrk=
7,-2,nvsCsMu1h48PLIr0YNsBsoBJC8Q=,p2AjiceVXFdH+AG8waKnt7Ppyfg=
1,-1,nvsCsMu1h48PLIr0YNsBsoBJC8Q=,HnOkrhV6zkTbuw3Mm2bXSoTqVEM=
1,-2,HOS9a51jCtzMq53eGDEIfXIS5pA=,6RAViCR2QppgPuUh45ee4/5caxs=
6,-2,nvsCsMu1h48PLIr0YNsBsoBJC8Q=,33RmpT43Fq6isRpvU+rGxUyhWuA=
0,-2,HuzPpDYji+JanuMi9MwVwzm4RWw=,3X3f6sA7fTGvMrvgjl5zA9LF4Wk=
6,-1,nvsCsMu1h48PLIr0YNsBsoBJC8Q=,X+PFc2DxzzhvTfxpc8BC4MvpN5k=
0,-1,HuzPpDYji+JanuMi9MwVwzm4RWw=,GB8J1Gc/IT0hiz7RhOI4CUE7xNs=
5,-1,HuzPpDYji+JanuMi9MwVwzm4RWw=,YrG9RnsgDkq/8l7gNLBkuFSBJZ8=
5,-2,HuzPpDYji+JanuMi9MwVwzm4RWw=,ieK9/Ry1WuKOA42yVYLqQYM9Ps4=
4,-2,VNev/fG2AhALnl+0B9qUWN1MMPs=,KnhojM0B85R98oeLmXRqUjX1jRU=
4,-1,VNev/fG2AhALnl+0B9qUWN1MMPs=,LOWogLuKEd/ETiV0SpBhQopUFj0=
3,-1,zfEfAi0LGN3LhQg44mPdt9ohxfs=,0Qnzk/HQYUmb6mHG9R8qnROBeYI=
3,-2,zfEfAi0LGN3LhQg44mPdt9ohxfs=,wxQqimzK1haQaIKOTO6w1JusMeE=
4,-4,VNev/fG2AhALnl+0B9qUWN1MMPs=,gokTcpb5zGoviFHzgg/Az5syXnM=
4,-3,VNev/fG2AhALnl+0B9qUWN1MMPs=,cUQsuYiEMeMC8ll9y+kAU7AQp+w=
4,-5,VNev/fG2AhALnl+0B9qUWN1MMPs=,S2+nrGCom8hnbR/NNkfoU4wWDYs=
3,-5,zfEfAi0LGN3LhQg44mPdt9ohxfs=,64MmGyIevwqO3YjgDbvECoJZThE=
3,-3,zfEfAi0LGN3LhQg44mPdt9ohxfs=,Uo2EwKuU8BlLOb8Eby6k8z0w88o=
3,-4,zfEfAi0LGN3LhQg44mPdt9ohxfs=,kwfCuvE3CN+uSeluXmiQ7gOBWv8=
0,-5,HuzPpDYji+JanuMi9MwVwzm4RWw=,64MmGyIevwqO3YjgDbvECoJZThE=
0,-4,HuzPpDYji+JanuMi9MwVwzm4RWw=,64MmGyIevwqO3YjgDbvECoJZThE=
0,-3,HuzPpDYji+JanuMi9MwVwzm4RWw=,64MmGyIevwqO3YjgDbvECoJZThE=
5,-3,HuzPpDYji+JanuMi9MwVwzm4RWw=,GB8J1Gc/IT0hiz7RhOI4CUE7xNs=
5,-4,HuzPpDYji+JanuMi9MwVwzm4RWw=,GB8J1Gc/IT0hiz7RhOI4CUE7xNs=
5,-5,HuzPpDYji+JanuMi9MwVwzm4RWw=,3X3f6sA7fTGvMrvgjl5zA9LF4Wk=
